,treatment,animal,val_accuracy,test_accuracy,prop_reward_pred_val,prop_reward_pred_test,prop_reward,prop_reward_test,val_f1,test_f1,test_tp,test_tn,test_fp,test_fn,val_tp,val_tn,val_fp,val_fn,Session_trial,Reward,Prop_pred_reward_trial
4,Clonidine,83,0.8746153846153846,0.4829059829059829,0.8162393162393162,0.7799145299145299,0.75,0.5833333333333334,0.9208731241473397,0.6206896551724138,0.4230769230769231,0.05982905982905983,0.35683760683760685,0.16025641025641027,0.7211538461538461,0.15491452991452992,0.09508547008547008,0.028846153846153848,9_2,0.0,0.9487179487179487
5,Clonidine,83,0.8746153846153846,0.4829059829059829,0.8162393162393162,0.7799145299145299,0.75,0.5833333333333334,0.9208731241473397,0.6206896551724138,0.4230769230769231,0.05982905982905983,0.35683760683760685,0.16025641025641027,0.7211538461538461,0.15491452991452992,0.09508547008547008,0.028846153846153848,9_3,1.0,1.0
6,Clonidine,83,0.8746153846153846,0.4829059829059829,0.8162393162393162,0.7799145299145299,0.75,0.5833333333333334,0.9208731241473397,0.6206896551724138,0.4230769230769231,0.05982905982905983,0.35683760683760685,0.16025641025641027,0.7211538461538461,0.15491452991452992,0.09508547008547008,0.028846153846153848,9_4,1.0,0.23076923076923078
7,Clonidine,83,0.8746153846153846,0.4829059829059829,0.8162393162393162,0.7799145299145299,0.75,0.5833333333333334,0.9208731241473397,0.6206896551724138,0.4230769230769231,0.05982905982905983,0.35683760683760685,0.16025641025641027,0.7211538461538461,0.15491452991452992,0.09508547008547008,0.028846153846153848,9_5,0.0,1.0
8,Clonidine,83,0.8746153846153846,0.4829059829059829,0.8162393162393162,0.7799145299145299,0.75,0.5833333333333334,0.9208731241473397,0.6206896551724138,0.4230769230769231,0.05982905982905983,0.35683760683760685,0.16025641025641027,0.7211538461538461,0.15491452991452992,0.09508547008547008,0.028846153846153848,9_6,0.0,1.0
9,Clonidine,83,0.8746153846153846,0.4829059829059829,0.8162393162393162,0.7799145299145299,0.75,0.5833333333333334,0.9208731241473397,0.6206896551724138,0.4230769230769231,0.05982905982905983,0.35683760683760685,0.16025641025641027,0.7211538461538461,0.15491452991452992,0.09508547008547008,0.028846153846153848,9_7,1.0,0.9743589743589743
10,Clonidine,83,0.8746153846153846,0.4829059829059829,0.8162393162393162,0.7799145299145299,0.75,0.5833333333333334,0.9208731241473397,0.6206896551724138,0.4230769230769231,0.05982905982905983,0.35683760683760685,0.16025641025641027,0.7211538461538461,0.15491452991452992,0.09508547008547008,0.028846153846153848,9_8,0.0,0.6153846153846154
11,Clonidine,83,0.8746153846153846,0.4829059829059829,0.8162393162393162,0.7799145299145299,0.75,0.5833333333333334,0.9208731241473397,0.6206896551724138,0.4230769230769231,0.05982905982905983,0.35683760683760685,0.16025641025641027,0.7211538461538461,0.15491452991452992,0.09508547008547008,0.028846153846153848,9_9,1.0,0.0
0,Clonidine,F4,0.7487179487179487,0.5598290598290598,0.9465811965811965,0.8910256410256411,0.7916666666666666,0.5833333333333334,0.8494161032575293,0.7014492753623187,0.5170940170940171,0.042735042735042736,0.37393162393162394,0.06623931623931624,0.7382478632478633,0.0,0.20833333333333334,0.053418803418803416,9_1,0.0,0.48717948717948717
1,Clonidine,F4,0.7487179487179487,0.5598290598290598,0.9465811965811965,0.8910256410256411,0.7916666666666666,0.5833333333333334,0.8494161032575293,0.7014492753623187,0.5170940170940171,0.042735042735042736,0.37393162393162394,0.06623931623931624,0.7382478632478633,0.0,0.20833333333333334,0.053418803418803416,9_10,1.0,1.0
2,Clonidine,F4,0.7487179487179487,0.5598290598290598,0.9465811965811965,0.8910256410256411,0.7916666666666666,0.5833333333333334,0.8494161032575293,0.7014492753623187,0.5170940170940171,0.042735042735042736,0.37393162393162394,0.06623931623931624,0.7382478632478633,0.0,0.20833333333333334,0.053418803418803416,9_11,0.0,1.0
3,Clonidine,F4,0.7487179487179487,0.5598290598290598,0.9465811965811965,0.8910256410256411,0.7916666666666666,0.5833333333333334,0.8494161032575293,0.7014492753623187,0.5170940170940171,0.042735042735042736,0.37393162393162394,0.06623931623931624,0.7382478632478633,0.0,0.20833333333333334,0.053418803418803416,9_12,1.0,1.0
4,Clonidine,F4,0.7487179487179487,0.5598290598290598,0.9465811965811965,0.8910256410256411,0.7916666666666666,0.5833333333333334,0.8494161032575293,0.7014492753623187,0.5170940170940171,0.042735042735042736,0.37393162393162394,0.06623931623931624,0.7382478632478633,0.0,0.20833333333333334,0.053418803418803416,9_2,1.0,0.20512820512820512
5,Clonidine,F4,0.7487179487179487,0.5598290598290598,0.9465811965811965,0.8910256410256411,0.7916666666666666,0.5833333333333334,0.8494161032575293,0.7014492753623187,0.5170940170940171,0.042735042735042736,0.37393162393162394,0.06623931623931624,0.7382478632478633,0.0,0.20833333333333334,0.053418803418803416,9_3,0.0,1.0
6,Clonidine,F4,0.7487179487179487,0.5598290598290598,0.9465811965811965,0.8910256410256411,0.7916666666666666,0.5833333333333334,0.8494161032575293,0.7014492753623187,0.5170940170940171,0.042735042735042736,0.37393162393162394,0.06623931623931624,0.7382478632478633,0.0,0.20833333333333334,0.053418803418803416,9_4,1.0,1.0
7,Clonidine,F4,0.7487179487179487,0.5598290598290598,0.9465811965811965,0.8910256410256411,0.7916666666666666,0.5833333333333334,0.8494161032575293,0.7014492753623187,0.5170940170940171,0.042735042735042736,0.37393162393162394,0.06623931623931624,0.7382478632478633,0.0,0.20833333333333334,0.053418803418803416,9_5,1.0,1.0
8,Clonidine,F4,0.7487179487179487,0.5598290598290598,0.9465811965811965,0.8910256410256411,0.7916666666666666,0.5833333333333334,0.8494161032575293,0.7014492753623187,0.5170940170940171,0.042735042735042736,0.37393162393162394,0.06623931623931624,0.7382478632478633,0.0,0.20833333333333334,0.053418803418803416,9_6,0.0,1.0
9,Clonidine,F4,0.7487179487179487,0.5598290598290598,0.9465811965811965,0.8910256410256411,0.7916666666666666,0.5833333333333334,0.8494161032575293,0.7014492753623187,0.5170940170940171,0.042735042735042736,0.37393162393162394,0.06623931623931624,0.7382478632478633,0.0,0.20833333333333334,0.053418803418803416,9_7,1.0,1.0
10,Clonidine,F4,0.7487179487179487,0.5598290598290598,0.9465811965811965,0.8910256410256411,0.7916666666666666,0.5833333333333334,0.8494161032575293,0.7014492753623187,0.5170940170940171,0.042735042735042736,0.37393162393162394,0.06623931623931624,0.7382478632478633,0.0,0.20833333333333334,0.053418803418803416,9_8,1.0,1.0
11,Clonidine,F4,0.7487179487179487,0.5598290598290598,0.9465811965811965,0.8910256410256411,0.7916666666666666,0.5833333333333334,0.8494161032575293,0.7014492753623187,0.5170940170940171,0.042735042735042736,0.37393162393162394,0.06623931623931624,0.7382478632478633,0.0,0.20833333333333334,0.053418803418803416,9_9,0.0,1.0
